time,sales,transactions
2022-03-12 01:30:00,0.0,0
2022-03-12 01:45:00,0.0,0
2022-03-12 02:00:00,0.0,0
2022-03-12 02:15:00,0.0,0
2022-03-12 02:30:00,0.0,0
2022-03-12 02:45:00,0.0,0
2022-03-12 03:00:00,0.0,0
2022-03-12 03:15:00,0.0,0
2022-03-12 03:30:00,0.0,0
2022-03-12 03:45:00,0.0,0
2022-03-12 04:00:00,0.0,0
2022-03-12 04:15:00,0.0,0
2022-03-12 04:30:00,0.0,0
2022-03-12 04:45:00,0.0,0
2022-03-12 05:00:00,0.0,0
2022-03-12 05:15:00,0.0,0
2022-03-12 05:30:00,0.0,0
2022-03-12 05:45:00,0.0,0
2022-03-12 06:00:00,0.0,0
2022-03-12 06:15:00,0.0,0
2022-03-12 06:30:00,0.0,0
2022-03-12 06:45:00,0.0,0
2022-03-12 07:00:00,0.0,0
2022-03-12 07:15:00,0.0,0
2022-03-12 07:30:00,0.0,0
2022-03-12 07:45:00,0.0,0
2022-03-12 08:00:00,189.49,1
2022-03-12 08:15:00,0.0,0
2022-03-12 08:30:00,0.0,0
2022-03-12 08:45:00,0.0,0
2022-03-12 09:00:00,0.0,0
2022-03-12 09:15:00,0.0,0
2022-03-12 09:30:00,0.0,0
2022-03-12 09:45:00,0.0,0
2022-03-12 10:00:00,207.26999999999998,3
2022-03-12 10:15:00,601.4300000000001,4
2022-03-12 10:30:00,413.14,4
2022-03-12 10:45:00,374.91,4
2022-03-12 11:00:00,649.9100000000001,6
2022-03-12 11:15:00,564.62,6
2022-03-12 11:30:00,690.86,6
2022-03-12 11:45:00,522.65,5
2022-03-12 12:00:00,754.6800000000001,8
2022-03-12 12:15:00,540.97,8
2022-03-12 12:30:00,466.45000000000005,8
2022-03-12 12:45:00,931.3000000000001,8
2022-03-12 13:00:00,1004.7,9
2022-03-12 13:15:00,661.14,10
2022-03-12 13:30:00,962.59,10
2022-03-12 13:45:00,729.93,9
2022-03-12 14:00:00,913.05,8
2022-03-12 14:15:00,968.9000000000001,8
2022-03-12 14:30:00,1060.47,8
2022-03-12 14:45:00,665.47,7
2022-03-12 15:00:00,693.2,6
2022-03-12 15:15:00,605.29,6
2022-03-12 15:30:00,684.09,6
2022-03-12 15:45:00,592.7,6
2022-03-12 16:00:00,692.77,6
2022-03-12 16:15:00,533.46,6
2022-03-12 16:30:00,484.05,5
2022-03-12 16:45:00,645.64,6
2022-03-12 17:00:00,821.07,8
2022-03-12 17:15:00,960.08,8
2022-03-12 17:30:00,834.28,7
2022-03-12 17:45:00,580.55,8
2022-03-12 18:00:00,846.6800000000001,10
2022-03-12 18:15:00,1544.88,10
2022-03-12 18:30:00,1163.72,9
2022-03-12 18:45:00,956.28,10
2022-03-12 19:00:00,1162.32,12
2022-03-12 19:15:00,990.36,11
2022-03-12 19:30:00,1490.27,12
2022-03-12 19:45:00,882.74,12
2022-03-12 20:00:00,1162.2,11
2022-03-12 20:15:00,1028.25,12
2022-03-12 20:30:00,1274.41,12
2022-03-12 20:45:00,897.07,11
2022-03-12 21:00:00,518.58,8
2022-03-12 21:15:00,628.19,8
2022-03-12 21:30:00,803.37,8
2022-03-12 21:45:00,949.29,8
2022-03-12 22:00:00,255.39,4
2022-03-12 22:15:00,327.40999999999997,4
2022-03-12 22:30:00,240.03,4
2022-03-12 22:45:00,365.8,4
2022-03-12 23:00:00,412.53,4
2022-03-12 23:15:00,171.08999999999997,3
2022-03-12 23:30:00,101.74,4
2022-03-12 23:45:00,433.56,4
2022-03-13 00:00:00,121.42,1
2022-03-13 00:15:00,0.0,0
2022-03-13 00:30:00,0.0,0
2022-03-13 00:45:00,0.0,0
2022-03-13 01:00:00,0.0,0
2022-03-13 01:15:00,0.0,0
2022-03-13 01:30:00,0.0,0
2022-03-13 01:45:00,0.0,0
2022-03-13 02:00:00,0.0,0
2022-03-13 02:15:00,0.0,0
2022-03-13 02:30:00,0.0,0
2022-03-13 02:45:00,0.0,0
2022-03-13 03:00:00,0.0,0
2022-03-13 03:15:00,0.0,0
2022-03-13 03:30:00,0.0,0
2022-03-13 03:45:00,0.0,0
2022-03-13 04:00:00,0.0,0
2022-03-13 04:15:00,0.0,0
2022-03-13 04:30:00,0.0,0
2022-03-13 04:45:00,0.0,0
2022-03-13 05:00:00,0.0,0
2022-03-13 05:15:00,0.0,0
2022-03-13 05:30:00,0.0,0
2022-03-13 05:45:00,0.0,0
2022-03-13 06:00:00,0.0,0
2022-03-13 06:15:00,0.0,0
2022-03-13 06:30:00,0.0,0
2022-03-13 06:45:00,0.0,0
2022-03-13 07:00:00,0.0,0
2022-03-13 07:15:00,0.0,0
2022-03-13 07:30:00,0.0,0
2022-03-13 07:45:00,0.0,0
2022-03-13 08:00:00,0.0,0
2022-03-13 08:15:00,0.0,0
2022-03-13 08:30:00,0.0,0
2022-03-13 08:45:00,0.0,0
2022-03-13 09:00:00,0.0,0
2022-03-13 09:15:00,0.0,0
2022-03-13 09:30:00,0.0,0
2022-03-13 09:45:00,0.0,0
2022-03-13 10:00:00,306.42,3
2022-03-13 10:15:00,421.82,3
2022-03-13 10:30:00,154.24,3
2022-03-13 10:45:00,325.69,2
2022-03-13 11:00:00,689.84,5
2022-03-13 11:15:00,526.75,4
2022-03-13 11:30:00,792.8499999999999,5
2022-03-13 11:45:00,505.41999999999996,4
2022-03-13 12:00:00,538.56,6
2022-03-13 12:15:00,345.78,6
2022-03-13 12:30:00,392.15999999999997,6
2022-03-13 12:45:00,719.47,6
2022-03-13 13:00:00,596.65,8
2022-03-13 13:15:00,962.81,7
2022-03-13 13:30:00,908.9,8
2022-03-13 13:45:00,669.22,7
2022-03-13 14:00:00,539.9,6
2022-03-13 14:15:00,641.1700000000001,6
2022-03-13 14:30:00,537.66,6
2022-03-13 14:45:00,614.13,6
2022-03-13 15:00:00,356.15000000000003,5
2022-03-13 15:15:00,531.26,4
2022-03-13 15:30:00,507.33,5
2022-03-13 15:45:00,307.93,4
2022-03-13 16:00:00,433.89,5
2022-03-13 16:15:00,458.78,4
2022-03-13 16:30:00,345.28999999999996,5
2022-03-13 16:45:00,429.64,4
2022-03-13 17:00:00,881.09,6
2022-03-13 17:15:00,730.37,6
2022-03-13 17:30:00,717.4,6
2022-03-13 17:45:00,480.1,6
2022-03-13 18:00:00,599.16,7
2022-03-13 18:15:00,702.42,8
2022-03-13 18:30:00,598.99,7
2022-03-13 18:45:00,1082.06,8
2022-03-13 19:00:00,1305.51,9
2022-03-13 19:15:00,565.15,9
2022-03-13 19:30:00,1064.95,9
2022-03-13 19:45:00,784.72,9
2022-03-13 20:00:00,845.9300000000001,9
2022-03-13 20:15:00,1069.39,9
2022-03-13 20:30:00,955.96,9
2022-03-13 20:45:00,1155.66,9
2022-03-13 21:00:00,727.74,6
2022-03-13 21:15:00,629.33,6
2022-03-13 21:30:00,333.87,6
2022-03-13 21:45:00,500.47,6
2022-03-13 22:00:00,373.72,3
2022-03-13 22:15:00,405.55,3
2022-03-13 22:30:00,382.55,3
2022-03-13 22:45:00,243.85,3
2022-03-13 23:00:00,52.89,1
2022-03-13 23:15:00,0.0,0
2022-03-13 23:30:00,0.0,0
2022-03-13 23:45:00,0.0,0
2022-03-14 00:00:00,0.0,0
2022-03-14 00:15:00,0.0,0
2022-03-14 00:30:00,0.0,0
2022-03-14 00:45:00,0.0,0
2022-03-14 01:00:00,0.0,0
2022-03-14 01:15:00,0.0,0
2022-03-14 01:30:00,0.0,0
2022-03-14 01:45:00,0.0,0
2022-03-14 02:00:00,0.0,0
2022-03-14 02:15:00,0.0,0
2022-03-14 02:30:00,0.0,0
2022-03-14 02:45:00,0.0,0
2022-03-14 03:00:00,0.0,0
2022-03-14 03:15:00,0.0,0
2022-03-14 03:30:00,0.0,0
2022-03-14 03:45:00,0.0,0
2022-03-14 04:00:00,0.0,0
2022-03-14 04:15:00,0.0,0
2022-03-14 04:30:00,0.0,0
2022-03-14 04:45:00,0.0,0
2022-03-14 05:00:00,0.0,0
2022-03-14 05:15:00,0.0,0
2022-03-14 05:30:00,0.0,0
2022-03-14 05:45:00,0.0,0
2022-03-14 06:00:00,0.0,0
2022-03-14 06:15:00,0.0,0
2022-03-14 06:30:00,0.0,0
2022-03-14 06:45:00,0.0,0
2022-03-14 07:00:00,0.0,0
2022-03-14 07:15:00,0.0,0
2022-03-14 07:30:00,0.0,0
2022-03-14 07:45:00,0.0,0
2022-03-14 08:00:00,0.0,0
2022-03-14 08:15:00,0.0,0
2022-03-14 08:30:00,0.0,0
2022-03-14 08:45:00,0.0,0
2022-03-14 09:00:00,0.0,0
2022-03-14 09:15:00,0.0,0
2022-03-14 09:30:00,0.0,0
2022-03-14 09:45:00,0.0,0
2022-03-14 10:00:00,272.47,2
2022-03-14 10:15:00,201.91,2
2022-03-14 10:30:00,207.73000000000002,3
2022-03-14 10:45:00,99.09,2
2022-03-14 11:00:00,396.51,4
2022-03-14 11:15:00,285.28000000000003,3
2022-03-14 11:30:00,455.59,4
2022-03-14 11:45:00,485.17,4
2022-03-14 12:00:00,569.92,4
2022-03-14 12:15:00,584.6,5
2022-03-14 12:30:00,549.16,5
2022-03-14 12:45:00,505.32000000000005,5
2022-03-14 13:00:00,441.69,6
2022-03-14 13:15:00,551.03,6
2022-03-14 13:30:00,453.89,6
2022-03-14 13:45:00,469.04,6
2022-03-14 14:00:00,423.40999999999997,5
2022-03-14 14:15:00,416.66999999999996,4
2022-03-14 14:30:00,338.83,5
2022-03-14 14:45:00,533.62,5
2022-03-14 15:00:00,536.63,4
2022-03-14 15:15:00,449.39,3
2022-03-14 15:30:00,529.16,4
2022-03-14 15:45:00,267.44,3
2022-03-14 16:00:00,322.0,4
2022-03-14 16:15:00,253.63000000000002,4
2022-03-14 16:30:00,250.67000000000002,3
2022-03-14 16:45:00,473.83,4
2022-03-14 17:00:00,474.56,5
2022-03-14 17:15:00,376.21999999999997,4
2022-03-14 17:30:00,445.41,5
2022-03-14 17:45:00,522.35,5
2022-03-14 18:00:00,458.62,6
2022-03-14 18:15:00,706.72,6
2022-03-14 18:30:00,617.14,6
2022-03-14 18:45:00,624.4300000000001,6
2022-03-14 19:00:00,365.84,7
2022-03-14 19:15:00,570.75,7
2022-03-14 19:30:00,598.8299999999999,7
2022-03-14 19:45:00,717.54,8
2022-03-14 20:00:00,116.62,1
2022-03-14 20:15:00,0.0,0
2022-03-14 20:30:00,0.0,0
2022-03-14 20:45:00,0.0,0
2022-03-14 21:00:00,0.0,0
2022-03-14 21:15:00,0.0,0
2022-03-14 21:30:00,0.0,0
2022-03-14 21:45:00,0.0,0
2022-03-14 22:00:00,0.0,0
2022-03-14 22:15:00,0.0,0
2022-03-14 22:30:00,0.0,0
2022-03-14 22:45:00,0.0,0
2022-03-14 23:00:00,0.0,0
2022-03-14 23:15:00,0.0,0
2022-03-14 23:30:00,0.0,0
2022-03-14 23:45:00,0.0,0
2022-03-15 00:00:00,0.0,0
2022-03-15 00:15:00,0.0,0
2022-03-15 00:30:00,0.0,0
2022-03-15 00:45:00,0.0,0
2022-03-15 01:00:00,0.0,0
2022-03-15 01:15:00,0.0,0
2022-03-15 01:30:00,0.0,0
2022-03-15 01:45:00,0.0,0
2022-03-15 02:00:00,0.0,0
2022-03-15 02:15:00,0.0,0
2022-03-15 02:30:00,0.0,0
2022-03-15 02:45:00,0.0,0
2022-03-15 03:00:00,0.0,0
2022-03-15 03:15:00,0.0,0
2022-03-15 03:30:00,0.0,0
2022-03-15 03:45:00,0.0,0
2022-03-15 04:00:00,0.0,0
2022-03-15 04:15:00,0.0,0
2022-03-15 04:30:00,0.0,0
2022-03-15 04:45:00,0.0,0
2022-03-15 05:00:00,0.0,0
2022-03-15 05:15:00,0.0,0
2022-03-15 05:30:00,0.0,0
2022-03-15 05:45:00,0.0,0
2022-03-15 06:00:00,0.0,0
2022-03-15 06:15:00,0.0,0
2022-03-15 06:30:00,0.0,0
2022-03-15 06:45:00,0.0,0
2022-03-15 07:00:00,0.0,0
2022-03-15 07:15:00,0.0,0
2022-03-15 07:30:00,0.0,0
2022-03-15 07:45:00,0.0,0
2022-03-15 08:00:00,163.0,1
2022-03-15 08:15:00,145.07,1
2022-03-15 08:30:00,189.39,2
2022-03-15 08:45:00,242.46999999999997,2
2022-03-15 09:00:00,173.19,1
2022-03-15 09:15:00,258.07,3
2022-03-15 09:30:00,300.88,3
2022-03-15 09:45:00,342.01,3
2022-03-15 10:00:00,193.43,3
2022-03-15 10:15:00,239.66,3
2022-03-15 10:30:00,219.05,3
2022-03-15 10:45:00,390.54999999999995,3
2022-03-15 11:00:00,383.61,4
2022-03-15 11:15:00,281.61,5
2022-03-15 11:30:00,569.4200000000001,4
2022-03-15 11:45:00,388.77,5
2022-03-15 12:00:00,678.43,6
2022-03-15 12:15:00,338.61,6
2022-03-15 12:30:00,560.63,6
2022-03-15 12:45:00,431.54,6
2022-03-15 13:00:00,674.2,7
2022-03-15 13:15:00,767.0799999999999,8
2022-03-15 13:30:00,667.15,7
2022-03-15 13:45:00,693.29,8
2022-03-15 14:00:00,746.5,6
2022-03-15 14:15:00,660.8,6
2022-03-15 14:30:00,586.76,6
2022-03-15 14:45:00,738.3299999999999,6
2022-03-15 15:00:00,547.5600000000001,5
2022-03-15 15:15:00,475.44000000000005,4
2022-03-15 15:30:00,446.28999999999996,5
2022-03-15 15:45:00,407.21,4
2022-03-15 16:00:00,501.79999999999995,5
2022-03-15 16:15:00,480.26,4
2022-03-15 16:30:00,597.98,4
2022-03-15 16:45:00,675.79,5
2022-03-15 17:00:00,807.97,6
2022-03-15 17:15:00,504.40999999999997,6
2022-03-15 17:30:00,657.63,6
2022-03-15 17:45:00,521.19,6
2022-03-15 18:00:00,575.52,7
2022-03-15 18:15:00,982.73,7
2022-03-15 18:30:00,760.0600000000001,8
2022-03-15 18:45:00,686.5,7
2022-03-15 19:00:00,1041.39,9
2022-03-15 19:15:00,740.05,9
2022-03-15 19:30:00,437.93,9
2022-03-15 19:45:00,817.79,9
2022-03-15 20:00:00,34.93,1
2022-03-15 20:15:00,0.0,0
2022-03-15 20:30:00,0.0,0
2022-03-15 20:45:00,0.0,0
2022-03-15 21:00:00,0.0,0
2022-03-15 21:15:00,0.0,0
2022-03-15 21:30:00,0.0,0
2022-03-15 21:45:00,0.0,0
2022-03-15 22:00:00,0.0,0
2022-03-15 22:15:00,0.0,0
2022-03-15 22:30:00,0.0,0
2022-03-15 22:45:00,0.0,0
2022-03-15 23:00:00,0.0,0
2022-03-15 23:15:00,0.0,0
2022-03-15 23:30:00,0.0,0
2022-03-15 23:45:00,0.0,0
2022-03-16 00:00:00,0.0,0
2022-03-16 00:15:00,0.0,0
2022-03-16 00:30:00,0.0,0
2022-03-16 00:45:00,0.0,0
2022-03-16 01:00:00,0.0,0
2022-03-16 01:15:00,0.0,0
2022-03-16 01:30:00,0.0,0
2022-03-16 01:45:00,0.0,0
2022-03-16 02:00:00,0.0,0
2022-03-16 02:15:00,0.0,0
2022-03-16 02:30:00,0.0,0
2022-03-16 02:45:00,0.0,0
2022-03-16 03:00:00,0.0,0
2022-03-16 03:15:00,0.0,0
2022-03-16 03:30:00,0.0,0
2022-03-16 03:45:00,0.0,0
2022-03-16 04:00:00,0.0,0
2022-03-16 04:15:00,0.0,0
2022-03-16 04:30:00,0.0,0
2022-03-16 04:45:00,0.0,0
2022-03-16 05:00:00,0.0,0
2022-03-16 05:15:00,0.0,0
2022-03-16 05:30:00,0.0,0
2022-03-16 05:45:00,0.0,0
2022-03-16 06:00:00,0.0,0
2022-03-16 06:15:00,0.0,0
2022-03-16 06:30:00,0.0,0
2022-03-16 06:45:00,0.0,0
2022-03-16 07:00:00,0.0,0
2022-03-16 07:15:00,0.0,0
2022-03-16 07:30:00,0.0,0
2022-03-16 07:45:00,0.0,0
2022-03-16 08:00:00,24.92,1
2022-03-16 08:15:00,72.2,1
2022-03-16 08:30:00,64.1,2
2022-03-16 08:45:00,173.37,1
2022-03-16 09:00:00,196.94,3
2022-03-16 09:15:00,96.75999999999999,2
2022-03-16 09:30:00,217.65,3
2022-03-16 09:45:00,287.12,3
2022-03-16 10:00:00,487.75,3
2022-03-16 10:15:00,187.32999999999998,2
2022-03-16 10:30:00,295.34000000000003,3
2022-03-16 10:45:00,198.06,3
2022-03-16 11:00:00,358.33000000000004,3
2022-03-16 11:15:00,357.38,4
2022-03-16 11:30:00,339.89,4
2022-03-16 11:45:00,392.09999999999997,4
2022-03-16 12:00:00,795.95,6
2022-03-16 12:15:00,340.54999999999995,5
2022-03-16 12:30:00,335.53,5
2022-03-16 12:45:00,478.02000000000004,6
2022-03-16 13:00:00,506.69,6
2022-03-16 13:15:00,608.78,7
2022-03-16 13:30:00,431.7,7
2022-03-16 13:45:00,570.76,7
2022-03-16 14:00:00,592.01,5
2022-03-16 14:15:00,638.27,6
2022-03-16 14:30:00,526.31,5
2022-03-16 14:45:00,289.66999999999996,5
2022-03-16 15:00:00,465.37,4
2022-03-16 15:15:00,522.54,4
2022-03-16 15:30:00,493.26,5
2022-03-16 15:45:00,131.87,3
2022-03-16 16:00:00,345.0,4
2022-03-16 16:15:00,501.12,4
2022-03-16 16:30:00,542.67,5
2022-03-16 16:45:00,268.42,4
2022-03-16 17:00:00,753.17,5
2022-03-16 17:15:00,436.33,5
2022-03-16 17:30:00,428.91,5
2022-03-16 17:45:00,529.63,6
2022-03-16 18:00:00,648.11,6
2022-03-16 18:15:00,556.57,7
2022-03-16 18:30:00,609.45,7
2022-03-16 18:45:00,636.69,7
2022-03-16 19:00:00,661.94,7
2022-03-16 19:15:00,873.9300000000001,9
2022-03-16 19:30:00,844.79,8
2022-03-16 19:45:00,1006.01,8
2022-03-16 20:00:00,96.53,1
2022-03-16 20:15:00,0.0,0
2022-03-16 20:30:00,0.0,0
2022-03-16 20:45:00,0.0,0
2022-03-16 21:00:00,0.0,0
2022-03-16 21:15:00,0.0,0
2022-03-16 21:30:00,0.0,0
2022-03-16 21:45:00,0.0,0
2022-03-16 22:00:00,0.0,0
2022-03-16 22:15:00,0.0,0
2022-03-16 22:30:00,0.0,0
2022-03-16 22:45:00,0.0,0
2022-03-16 23:00:00,0.0,0
2022-03-16 23:15:00,0.0,0
2022-03-16 23:30:00,0.0,0
2022-03-16 23:45:00,0.0,0
2022-03-17 00:00:00,0.0,0
2022-03-17 00:15:00,0.0,0
2022-03-17 00:30:00,0.0,0
2022-03-17 00:45:00,0.0,0
2022-03-17 01:00:00,0.0,0
2022-03-17 01:15:00,0.0,0
2022-03-17 01:30:00,0.0,0
2022-03-17 01:45:00,0.0,0
2022-03-17 02:00:00,0.0,0
2022-03-17 02:15:00,0.0,0
2022-03-17 02:30:00,0.0,0
2022-03-17 02:45:00,0.0,0
2022-03-17 03:00:00,0.0,0
2022-03-17 03:15:00,0.0,0
2022-03-17 03:30:00,0.0,0
2022-03-17 03:45:00,0.0,0
2022-03-17 04:00:00,0.0,0
2022-03-17 04:15:00,0.0,0
2022-03-17 04:30:00,0.0,0
2022-03-17 04:45:00,0.0,0
2022-03-17 05:00:00,0.0,0
2022-03-17 05:15:00,0.0,0
2022-03-17 05:30:00,0.0,0
2022-03-17 05:45:00,0.0,0
2022-03-17 06:00:00,0.0,0
2022-03-17 06:15:00,0.0,0
2022-03-17 06:30:00,0.0,0
2022-03-17 06:45:00,0.0,0
2022-03-17 07:00:00,0.0,0
2022-03-17 07:15:00,0.0,0
2022-03-17 07:30:00,0.0,0
2022-03-17 07:45:00,0.0,0
2022-03-17 08:00:00,198.12,1
2022-03-17 08:15:00,340.99,2
2022-03-17 08:30:00,104.69,1
2022-03-17 08:45:00,85.07000000000001,2
2022-03-17 09:00:00,222.20999999999998,2
2022-03-17 09:15:00,404.84000000000003,4
2022-03-17 09:30:00,233.88,3
2022-03-17 09:45:00,433.86,3
2022-03-17 10:00:00,338.09000000000003,4
2022-03-17 10:15:00,353.28,3
2022-03-17 10:30:00,336.23,3
2022-03-17 10:45:00,244.87,4
2022-03-17 11:00:00,297.78000000000003,4
2022-03-17 11:15:00,464.55,5
2022-03-17 11:30:00,451.38,5
2022-03-17 11:45:00,730.8499999999999,5
2022-03-17 12:00:00,914.37,7
2022-03-17 12:15:00,573.71,6
2022-03-17 12:30:00,399.68,7
2022-03-17 12:45:00,872.81,7
2022-03-17 13:00:00,798.99,8
2022-03-17 13:15:00,800.31,8
2022-03-17 13:30:00,1042.1200000000001,8
2022-03-17 13:45:00,852.66,8
2022-03-17 14:00:00,696.06,7
2022-03-17 14:15:00,603.97,6
2022-03-17 14:30:00,532.08,7
2022-03-17 14:45:00,681.4300000000001,6
2022-03-17 15:00:00,560.9100000000001,5
2022-03-17 15:15:00,396.82,5
2022-03-17 15:30:00,426.65,5
2022-03-17 15:45:00,609.75,5
2022-03-17 16:00:00,589.31,5
2022-03-17 16:15:00,476.49,5
2022-03-17 16:30:00,641.84,5
2022-03-17 16:45:00,485.04999999999995,5
2022-03-17 17:00:00,543.17,6
2022-03-17 17:15:00,858.1500000000001,7
2022-03-17 17:30:00,751.6899999999999,7
2022-03-17 17:45:00,607.81,6
2022-03-17 18:00:00,1200.23,9
2022-03-17 18:15:00,1131.24,8
2022-03-17 18:30:00,697.97,8
2022-03-17 18:45:00,843.05,8
2022-03-17 19:00:00,1098.13,10
2022-03-17 19:15:00,1109.6499999999999,10
2022-03-17 19:30:00,1019.1700000000001,10
2022-03-17 19:45:00,745.22,10
2022-03-17 20:00:00,132.19,1
2022-03-17 20:15:00,0.0,0
2022-03-17 20:30:00,0.0,0
2022-03-17 20:45:00,0.0,0
2022-03-17 21:00:00,0.0,0
2022-03-17 21:15:00,0.0,0
2022-03-17 21:30:00,0.0,0
2022-03-17 21:45:00,0.0,0
2022-03-17 22:00:00,0.0,0
2022-03-17 22:15:00,0.0,0
2022-03-17 22:30:00,0.0,0
2022-03-17 22:45:00,0.0,0
2022-03-17 23:00:00,0.0,0
2022-03-17 23:15:00,0.0,0
2022-03-17 23:30:00,0.0,0
2022-03-17 23:45:00,0.0,0
2022-03-18 00:00:00,0.0,0
2022-03-18 00:15:00,0.0,0
2022-03-18 00:30:00,0.0,0
2022-03-18 00:45:00,0.0,0
2022-03-18 01:00:00,0.0,0
2022-03-18 01:15:00,0.0,0
2022-03-18 01:30:00,0.0,0
2022-03-18 01:45:00,0.0,0
2022-03-18 02:00:00,0.0,0
2022-03-18 02:15:00,0.0,0
2022-03-18 02:30:00,0.0,0
2022-03-18 02:45:00,0.0,0
2022-03-18 03:00:00,0.0,0
2022-03-18 03:15:00,0.0,0
2022-03-18 03:30:00,0.0,0
2022-03-18 03:45:00,0.0,0
2022-03-18 04:00:00,0.0,0
2022-03-18 04:15:00,0.0,0
2022-03-18 04:30:00,0.0,0
2022-03-18 04:45:00,0.0,0
2022-03-18 05:00:00,0.0,0
2022-03-18 05:15:00,0.0,0
2022-03-18 05:30:00,0.0,0
2022-03-18 05:45:00,0.0,0
2022-03-18 06:00:00,0.0,0
2022-03-18 06:15:00,0.0,0
2022-03-18 06:30:00,0.0,0
2022-03-18 06:45:00,0.0,0
2022-03-18 07:00:00,0.0,0
2022-03-18 07:15:00,0.0,0
2022-03-18 07:30:00,0.0,0
2022-03-18 07:45:00,0.0,0
2022-03-18 08:00:00,54.17,1
2022-03-18 08:15:00,296.66,2
2022-03-18 08:30:00,197.12,2
2022-03-18 08:45:00,141.09,2
2022-03-18 09:00:00,218.25,2
2022-03-18 09:15:00,333.04999999999995,4
2022-03-18 09:30:00,473.51,4
2022-03-18 09:45:00,502.62,3
2022-03-18 10:00:00,246.67000000000002,4
2022-03-18 10:15:00,322.57,3
2022-03-18 10:30:00,430.74,4
2022-03-18 10:45:00,341.3,3
2022-03-18 11:00:00,702.41,6
2022-03-18 11:15:00,638.33,5
2022-03-18 11:30:00,288.4,6
2022-03-18 11:45:00,461.59,5
2022-03-18 12:00:00,688.5,7
2022-03-18 12:15:00,693.84,7
2022-03-18 12:30:00,621.4,8
2022-03-18 12:45:00,763.96,7
2022-03-18 13:00:00,895.96,9
2022-03-18 13:15:00,904.66,9
2022-03-18 13:30:00,761.89,8
2022-03-18 13:45:00,1140.16,9
2022-03-18 14:00:00,877.21,8
2022-03-18 14:15:00,426.76,7
2022-03-18 14:30:00,757.43,7
2022-03-18 14:45:00,832.1800000000001,7
2022-03-18 15:00:00,571.26,6
2022-03-18 15:15:00,554.27,5
2022-03-18 15:30:00,795.12,5
2022-03-18 15:45:00,360.28,6
2022-03-18 16:00:00,324.01,5
2022-03-18 16:15:00,660.36,5
2022-03-18 16:30:00,496.70000000000005,6
2022-03-18 16:45:00,636.4100000000001,5
2022-03-18 17:00:00,958.98,8
2022-03-18 17:15:00,714.26,7
2022-03-18 17:30:00,567.5,7
2022-03-18 17:45:00,767.44,7
2022-03-18 18:00:00,1277.26,9
2022-03-18 18:15:00,1315.1399999999999,9
2022-03-18 18:30:00,1042.34,9
2022-03-18 18:45:00,906.6,9
2022-03-18 19:00:00,1154.87,11
2022-03-18 19:15:00,1007.4200000000001,10
2022-03-18 19:30:00,1110.84,11
2022-03-18 19:45:00,1272.75,11
2022-03-18 20:00:00,182.81,1
2022-03-18 20:15:00,0.0,0
2022-03-18 20:30:00,0.0,0
2022-03-18 20:45:00,0.0,0
2022-03-18 21:00:00,0.0,0
2022-03-18 21:15:00,0.0,0
2022-03-18 21:30:00,0.0,0
2022-03-18 21:45:00,0.0,0
2022-03-18 22:00:00,0.0,0
2022-03-18 22:15:00,0.0,0
2022-03-18 22:30:00,0.0,0
2022-03-18 22:45:00,0.0,0
2022-03-18 23:00:00,0.0,0
2022-03-18 23:15:00,0.0,0
2022-03-18 23:30:00,0.0,0
2022-03-18 23:45:00,0.0,0
2022-03-19 00:00:00,0.0,0
2022-03-19 00:15:00,0.0,0
2022-03-19 00:30:00,0.0,0
2022-03-19 00:45:00,0.0,0
2022-03-19 01:00:00,0.0,0
2022-03-19 01:15:00,0.0,0
2022-03-19 01:30:00,0.0,0
2022-03-19 01:45:00,0.0,0
2022-03-19 02:00:00,0.0,0
2022-03-19 02:15:00,0.0,0
2022-03-19 02:30:00,0.0,0
2022-03-19 02:45:00,0.0,0
2022-03-19 03:00:00,0.0,0
2022-03-19 03:15:00,0.0,0
2022-03-19 03:30:00,0.0,0
2022-03-19 03:45:00,0.0,0
2022-03-19 04:00:00,0.0,0
2022-03-19 04:15:00,0.0,0
2022-03-19 04:30:00,0.0,0
2022-03-19 04:45:00,0.0,0
2022-03-19 05:00:00,0.0,0
2022-03-19 05:15:00,0.0,0
2022-03-19 05:30:00,0.0,0
2022-03-19 05:45:00,0.0,0
2022-03-19 06:00:00,0.0,0
2022-03-19 06:15:00,0.0,0
2022-03-19 06:30:00,0.0,0
2022-03-19 06:45:00,0.0,0
2022-03-19 07:00:00,0.0,0
2022-03-19 07:15:00,0.0,0
2022-03-19 07:30:00,0.0,0
2022-03-19 07:45:00,0.0,0
2022-03-19 08:00:00,55.32,1
2022-03-19 08:15:00,0.0,0
2022-03-19 08:30:00,0.0,0
2022-03-19 08:45:00,0.0,0
2022-03-19 09:00:00,0.0,0
2022-03-19 09:15:00,0.0,0
2022-03-19 09:30:00,0.0,0
2022-03-19 09:45:00,0.0,0
2022-03-19 10:00:00,314.71,3
2022-03-19 10:15:00,454.65,4
2022-03-19 10:30:00,247.15,4
2022-03-19 10:45:00,412.9,4
2022-03-19 11:00:00,661.1899999999999,6
2022-03-19 11:15:00,497.5,5
2022-03-19 11:30:00,604.49,6
2022-03-19 11:45:00,689.3399999999999,6
2022-03-19 12:00:00,870.47,8
2022-03-19 12:15:00,779.22,8
2022-03-19 12:30:00,992.9200000000001,8
2022-03-19 12:45:00,987.46,7
2022-03-19 13:00:00,1161.01,10
